"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"华泾区域总价超低一房.一楼带天井，买到就是赚到！！","https://shanghai.anjuke.com/prop/view/A1613799312?from=filter-salesxq&spread=filtersearch_t&region_ids=5&position=1034&kwtype=filter&now_time=1552806710",34573,41.9,20,"南","简单装修","普通住宅",1,1,1,"低层",6,"无","商品房","东湾小区",NA,230,0.35,0.65,"徐汇","华泾","龙吴路2388弄",TRUE,TRUE,TRUE,"1、业主售价：145万（到手价）低于市场30万2、产权面积：41.94平米.不包括额外赠送的阳台3、房屋情况：简单装修，现在是业主自住4、小区简介：小区竣工于1996年，纯动迁住宅小区，人平均面积大，绿化高，车位充足。","特色
                                            【小区户型】一梯三户和一梯四户，一梯三户以两房边套南北，中间双南为主，一梯四户两房边套南北，中间为两套一房
                                                            
                                            【生活配套】小区里面就有菜场，超市，学校，位于西进门50米处，购物足不出户，小区向西100米就是华泾公园
                    
                                            【轨道交通】小区西门出门就是770 731 956公交车站，小区离车站仅50米，公交车可直达徐家汇，交通非常方便
                    
                    
                    
                    
                "
"高区景观板式南北通三房，近日月光光大会展，看房有钥匙","https://shanghai.anjuke.com/prop/view/A1607381888?from=filter-saleMetro&spread=filtersearch_t&region_ids=5&position=1035&kwtype=filter&now_time=1552806710",62821,156,14,"南北","精装修","普通住宅",3,2,2,"高层",17,"有","商品房","豪门府邸",1.5,100,0.48,1.8,"徐汇","康健","柳州路300弄",FALSE,FALSE,FALSE,"理由：【小区位置】柳州路300弄，柳州路靠近漕宝路【户型介绍】两房朝南一房朝北，厅南北通，厨卫全明【必看理由】总高17楼的16楼，两梯两户，送地下车位，高品质小区","特色
                                            【小区户型】小区由4栋小高层住宅组成，户型建筑面积在147平到157平之间，房龄是04年。
                                                            
                    
                    
                    
                    
                                            【其他描述】物业每天打扫小区一次，包括路面和垃圾处理，绿植没有枯萎，公共设施没有损坏，整体维护较好。
                    
                "
"让小孩赢在起跑线！挂户口自住均可，租金至少6500！","https://shanghai.anjuke.com/prop/view/A1611903628?from=filter&spread=filtersearch_t&region_ids=5&position=1036&kwtype=filter&now_time=1552806710",79583,48,29,"南","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","柿子湾小区",1.2,NA,NA,0.8,"徐汇","徐家汇","宜山路220弄,宜山路250弄",TRUE,FALSE,TRUE,"本案地址：宜山路220-250号，柿子湾小区。户型介绍：2-1-1，一南一北，厅有窗，厨卫全明。日照充足。税费情况：满五唯一，无个税。","特色
                                                            
                                            【生活配套】距联华超市仅50米，里面买菜买水果很方便，距家乐福购物超市仅400米，供客户购日用百货
                    
                                            【轨道交通】距宜山路地铁站仅400米左右，此站位3.4.9号线换乘站，三条线路早9晚6高峰期，客流量很多！
                    
                    
                                            【居民素质】小区70%都是业主自住，4.5.60岁中老年人居多，租客普遍是附近上班的白领，居住性稳定！
                    
                    
                "
"光华绿苑全明厨卫一室一厅，边套厅带两个窗户，空关有钥匙无税","https://shanghai.anjuke.com/prop/view/A1614675061?from=filter-salesxq&spread=filtersearch_t&region_ids=5&position=1037&kwtype=filter&now_time=1552806710",36458,48,16,"南","精装修","普通住宅",1,1,1,"中层",6,"无","商品房","光华绿苑",NA,764,0.25,2,"徐汇","华泾","华展路55弄1-98号",TRUE,TRUE,TRUE,"佳歆房产肖显桥保真：本人实地拍摄，确保房源真实、有效，房东诚意出售，看房随时，价格可谈！①地段优势：未来徐汇南滨江地段，未来19/23号地铁沿线，靠近华泾公园，华育中学！②房源优势：2004年次新小区，花园位置，多层三楼老少皆宜，装修全送，首付交房带固定车位！③产证面积：48平，1房2厅1卫，主卧朝南带阳台，客厅朝东带窗，一梯三户！④挂牌价格：175万（满五唯一，买家只需契税）","特色
                                            【小区户型】一房45平米，主卧朝南，但是暗厅
两房75平米，南北透通，采光好
三房85平米，南北透通，房间都较大
                                                            
                                            【生活配套】门口100米有菜场，大润发春申店班车经过小区
银行要到华济路（1公里左右）农行，上海银行
                    
                    
                    
                                            【居民素质】上海人占比率7成以上，出租较少
                    
                                            【其他描述】目前属于开发地段，后期潜力较大
                    
                "
"徐汇西地铁700米，首付30万精装修挑高6米精装全配","https://shanghai.anjuke.com/prop/view/A1612624440?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1038&kwtype=filter&now_time=1552806710",57933,20.8,7,"南","精装修","普通住宅",2,1,1,"中层",19,"有","商住两用","美晶佳园",2.1,200,0.3,NA,"徐汇","万体馆","天钥桥路869-871号",TRUE,FALSE,TRUE,"标准的复试，整体朝南，挑高6米，上下两层，上层不算面积，全部赠送！房源高，另有5平方阳台，3平方储物间，赠送！正气户型！有落地窗，通透采光足，客厅宽敞明亮，前后楼间距大，视野非常棒！房源全精装完成，布局合理，家具家电全送，拎包入住！小区内部有篮球场，慢跑道，高，自带小型公园。","特色
                                            【小区户型】小区由两栋楼组成，两栋楼并排坐落，两梯四户，总高21楼，108平两房，125平三房，主推大户型
                                                            
                                            【生活配套】小区对面就是万人体育场，向北200米是星游城，购物娱乐比较方便
                    
                                            【轨道交通】步行50米到4号线上海体育场站，步行200米到11号线上海游泳馆站，步行800米到1/3号线漕溪路站
                    
                    
                    
                    
                "
"徐家汇新出一手房，大平层，品质楼盘！看房方便，共49套！","https://shanghai.anjuke.com/prop/view/A1614442184?from=filter&spread=filtersearch_t&region_ids=5&position=1039&kwtype=filter&now_time=1552806710",92613,421,1,"南","精装修","普通住宅",4,2,4,"高层",23,"有","商品房","龙德景苑",NA,NA,0.28,NA,"徐汇","徐家汇","淮海西路365弄1号",TRUE,TRUE,FALSE,"龙德景苑项目在售49套大平层房源，在售房源建面约421㎡和349㎡，在售房源单价约104000-126000元/㎡，均价约119000元/㎡，项目位于淮海西路365弄","特色
                                            【小区户型】小区一栋，一层两户，面积是：349平，421平，4房-5房。
                                                            
                    
                                            【轨道交通】紧邻轨道交通3410号 线虹桥路站，驾车800米到达内环高架吴中路上匝道，转延安高架、沪闵高架
                    
                                            【附近学校】周边重点教育资源，名校环绕，交大附小、汇师小学、徐汇中学、交通大学等教育。百年老校，教师资历雄厚，
                    
                    
                                            【其他描述】3梯2户！绿化率46%，车位1:2。
                    
                "
"房东急售，高区全南全明，采光不挡，对口求知三中，价钱可谈","https://shanghai.anjuke.com/prop/view/A1600062858?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1040&kwtype=filter&now_time=1552806710",54049,114.7,23,"南","精装修","普通住宅",2,1,1,"中层",20,"有","商品房","佳信徐汇公寓",2.8,100,0.3,1.45,"徐汇","龙华","漕东支路111弄1-5号",TRUE,FALSE,TRUE,"中央楼皇位置，前后景观无挡。东边套全明户型，两房朝南厅朝南，厨卫全明。装修不用大动，可拎包入住。","特色
                                            【小区户型】小区共五号，两梯四户，两梯六户；两房推荐106平双南全明两房，三房推荐143平三房朝南全明户型。
                                                            
                                            【生活配套】小区100米就是宏润菜场，漕溪菜场，小区对面就是漕溪公园，徐汇日月光和第八人民医院800米路程。
                    
                                            【轨道交通】100米以内，漕溪站（3号线）；400米以内，龙漕站（3，12号线），漕宝路（1号线）。
                    
                    
                    
                    
                "
"尚海湾总价低，两房的价格买三房，看房有钥匙，户型正气","https://shanghai.anjuke.com/prop/view/A1613384616?from=filter&spread=filtersearch_t&region_ids=5&position=1041&kwtype=filter&now_time=1552806710",88276,145,6,"南北","精装修","普通住宅",3,2,2,"低层",36,"有","商品房","尚海湾豪庭",3.2,NA,0.35,4,"徐汇","徐汇滨江","凯滨路19弄,东安路888弄,凯滨路18弄",TRUE,FALSE,TRUE,"卖点一：户型好-尚海湾豪庭少见的正厅三房，主卧朝南有窗，次卧客卧朝北有窗，厅朝南带阳台，厅宽4.5米，长10米，全明采光好卖点二：楼层好-中高区，视野好，阳台坐着可正看江面！卖点三：税费少满五年，买进价高，房东配合做高做低！卖点四：产权清晰-产权是业主一人的，无任何纠纷，随时迁走！","特色
                                            【小区户型】小区分为15号楼，面积64平米的一房到563平米的五房，多数是一梯三户，
                                                                【小区设施】小区中心位置，是露天游泳场，小区有网球场和篮球场，
                                                                【房屋品质】小区开发商是恒盛开发商，外墙是干挂大理石，欧式建筑风格。
                    
                    
                                            【轨道交通】小区出门7号线12号线龙华中路站五号口800米就到。双轨环绕
                    
                    
                    
                    
                "
"梅陇四村，正气两房，精装，楼层好位置佳，房东诚心价可谈急售","https://shanghai.anjuke.com/prop/view/A1611635777?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1042&kwtype=filter&now_time=1552806710",40517,58,25,"南","精装修","普通住宅",2,1,1,"低层",6,"有","商品房","梅陇四村",NA,600,0.35,0.4,"徐汇","华东理工","梅陇四村1-95号",FALSE,TRUE,TRUE,"<U+FEFF>房源亮点【核心卖点】：梅陇十村正气一房一厅价格看中好谈【户型介绍】：梅陇十一村正气一房一厅价格看中好谈","特色
                                            【小区户型】分多层跟高层，多层一梯四户，也有一梯两户，主力南北两房，高层两梯八户.面积40到123平，主推小户型
                                                            
                                            【生活配套】小区门口有中国银行，上海银行，建设银行，200米就到，出门就是百乐迪KTV
                    
                    
                                            【附近学校】小区对口华理附小，中学华理附中，虽然不是重点学校，教师师资雄厚
                    
                    
                    
                "
"三楼刚挂牌，对口复旦重点，挂學区专用房，看房有钥匙，满五","https://shanghai.anjuke.com/prop/view/A1615710650?from=filter&spread=filtersearch_t&region_ids=5&position=1043&kwtype=filter&now_time=1552806710",52449,49,39,"南北","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","宛南六村",1.8,NA,0.35,0.8,"徐汇","龙华","宛南六村,天钥桥路905弄1-46号",FALSE,TRUE,TRUE,"更多房源请点头像进入小孙的网上店宛南五村六村现在对口*以改，对口重点*：复旦实验学校。【装修状况】精装修，相同户型的卖350万，此房仅需257万到手。【稅费】房本满伍年，业主名下唯壹房产，免征个税※荣幸您和我的缘分将从这套开始，","特色
                                            【小区户型】小区共47栋楼，总高六楼和五楼，28平米到51平米一房和两房，楼间距25米，
                                                            
                                            【生活配套】小区出门30米是双峰路菜市场，小区出门就是100米是天钥桥路上海市体育场
                    
                    
                                            【附近学校】对口东安二小学，宛平中学，
                    
                    
                    
                "
"送三个露台，实用120平，一梯一户，对口师大附小，中国中学","https://shanghai.anjuke.com/prop/view/A1607862393?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1044&kwtype=filter&now_time=1552806710",49000,100,23,"南","精装修","普通住宅",3,2,1,"高层",6,"有","商品房","长海坊",1.4,396,0.4,0.5,"徐汇","康健","桂林西街9弄",FALSE,TRUE,FALSE,"1、房型：：一梯一户，带三个露台，实际使用面积大，3房2厅1卫，两房朝南，一房朝北，全明2、学校：上师大一附小+中国中学（双.学.区）3、位置：桂林西街9弄4、卖点：少有户型，实用，改动空间大，高区采光全天无遮挡，对口.学.区名额未用。","特色
                                            【小区户型】小区为总高6楼的多层组成，小户型居多，一梯两户，顶楼为带露台三房
                                                            
                    
                    
                                            【附近学校】对口上师大一附小，中国中学，重点学校，师资力量雄厚
                    
                    
                    
                "
"南北高性价比景观入户露台，阳光清风随时造访生活。","https://shanghai.anjuke.com/prop/view/A1607183520?from=filter&spread=filtersearch_t&region_ids=5&position=1045&kwtype=filter&now_time=1552806710",101010,99,5,"南","精装修","普通住宅",2,2,1,"低层",16,"有","商品房","尚汇豪庭",2.2,NA,0.45,0.6,"徐汇","田林","文定路468弄,华石路88弄",FALSE,TRUE,FALSE,"业主卖房原因：其实业主是舍不得卖的，因为业主工作变动，30天以上急卖。1、小区景观：此房位于小区中间位置，不临街，不把边，采光非常好，（从早上9：30到晚上5：00）阳光都能照到房间来。2、户型：建筑面积：99.00，户型：2室1厅，卧室私密性好，得房率高。3、特点：朝向：正南，冬暖夏凉。保持8成新，中等装修。4、产权：我亲眼看了业主房本，满五年，产权清晰，能马上交易。","特色
                                                            
                    
                    
                                            【附近学校】可读田林四小、田林三中，徐汇区重点中小学；师资力量强大，教育环境良好，让小孩赢在起跑线上；
                    
                    
                                            【其他描述】小区由古北物业管理，每栋大堂皆有专职管家；物业费5.5元；管理严格，实时监督，进入皆需刷卡；
                    
                "
"对口复旦大学附属徐汇实验学校不跳价独！家委托，签约随时！","https://shanghai.anjuke.com/prop/view/A1615732110?from=filter-saleMetro&spread=filtersearch_t&region_ids=5&position=1046&kwtype=filter&now_time=1552806710",66201,41.5,34,"南","精装修","普通住宅",1,1,1,"低层",6,"无","商品房","宛南五村",1.8,150,0.3,1,"徐汇","龙华","宛南五村2-38号",FALSE,TRUE,FALSE,"【该网络房源已通过安居客官方核验，真实有效】<U+200B>【小区名称】宛南五村【地址楼层】本案位于：上海市徐汇区双峰路【建造结构】本案为1985年建楼盘，塔楼户型，一梯4户！【户型结构】本案为1-1-1户型，41.54平米1房，1房朝南，厨卫全明，【装修情况】精装修，可拎包入住，家具可全送【产权情况】产权人1人，户口：无，无抵押，无贷款，随时过户，户口可迁，名额未用；【税费明细】房子满五年，惟一住房，产权清晰可见【买房优势】主营楼盘，主营小区，特别熟悉","特色
                                            【小区户型】小区大多总高6楼，间距25米。采光充足，以一梯四户居多，共30多号。主推30平米的小户型
                                                                【小区设施】小区14号楼旁边有个700平米的老年活动学校，篮球场，内设单杠双杠等健身设施，小区业主大多在此晨练
                                        
                    
                    
                    
                    
                    
                "
"馨宁公寓 南北通透 紧靠15号线滨江西岸 坐在厅里可观江景","https://shanghai.anjuke.com/prop/view/A1612494593?from=filter&spread=filtersearch_t&region_ids=5&position=1047&kwtype=filter&now_time=1552806710",54878,82,8,"南","精装修","普通住宅",2,2,1,"高层",26,"有","商品房","馨宁公寓",2.5,NA,0.35,0.6,"徐汇","长桥","华发路406弄,华发路368弄",TRUE,TRUE,TRUE,"和润不动产曾文广欢迎您来到我的网上店铺1、房屋概况：南北户型，主卧带阳台.厨房改动过，更显空间感，2、售房原因：房东要置换，房东也接受置换，诚心卖，正常流程即可！3、户型结构：南北通，采光好，坐在客厅里可以看到黄浦江。4、税费情况：动迁安置房，满三年！5、装修情况：修，出租的话租金每月在5000元左右","特色
                                                                【小区设施】小区中心为花园，花园下面是地下车库。东边一个出入口，西边两个出入口，小区后面是定蒲河景观公园
                                        
                                            【生活配套】出小区门50米有大型商场，里面各种美食和生活设施一应俱全，100米有菜市场和银行，还有幼儿园和小学。
                    
                    
                    
                    
                    
                "
"对口复旦大学附属徐汇实验学校独！家委托不挑价。搞的定！","https://shanghai.anjuke.com/prop/view/A1615729604?from=filter&spread=filtersearch_t&region_ids=5&position=1048&kwtype=filter&now_time=1552806710",81818,55,33,"南","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","宛南六村",1.8,NA,0.35,0.8,"徐汇","龙华","宛南六村,天钥桥路905弄1-46号",TRUE,TRUE,TRUE,"【该网络房源已通过安居客官方核验，真实有效】<U+200B>【小区名称】宛南六村【地址楼层】本案位于：上海市徐汇区天钥桥路905弄【建造结构】本案为1986年建楼盘，塔楼户型，一梯三户，中间户！【户型结构】本案为2-1-1户型，55平米2房，两房朝南，厨卫全明，【装修情况】精装修，可拎包入住，家具可全送【产权情况】产权人1人，户口：无，无抵押，无贷款，随时过户，户口可迁，名额未用；【税费明细】房子满五年，惟一住房，产权清晰可见【买房优势】主营楼盘，主营小区，特别熟悉","特色
                                            【小区户型】小区由44个楼号组成，总高六楼的多成，一梯四户，一房28平-38平米，两房46平-51平米
                                                            
                                            【生活配套】小区距离双峰路菜市场50米，距离枫林街道诊所不到100米
                    
                                            【轨道交通】小区距离11号线游泳馆站15米、4号线体育场站200米
                    
                                            【附近学校】幼儿园：龙山幼儿园
小学：徐汇区重点东安二小
中学：宛平中学
                    
                    
                    
                "
"太屋倾力出品！对口交大附小！徐汇中学！徐汇烫金地段！房东诚售","https://shanghai.anjuke.com/prop/view/A1607313673?from=filter-saleMetro&spread=filtersearch_t&region_ids=5&position=1049&kwtype=filter&now_time=1552806710",79950,63.8,24,"南","精装修","普通住宅",2,1,1,"中层",18,"有","商品房","虹桥路400弄小区",NA,100,0.4,1.5,"徐汇","徐家汇","虹桥路400弄",TRUE,TRUE,TRUE,"小区名称：虹桥路400弄小区（1995年竣工；小区临近美罗城、港汇商圈；吃货的天堂；距离徐家汇地铁站200米，出行便利）房源信息：此房产证面积为63.79平米；2-1-1户型；两房朝南偏一点西（采光不挡）；厨卫全明户型；业主今诚意出售此房；1年前精装修；迄今保养的非常好；该房屋无任何产权抵押贷款问题；可放心交易","特色
                                            【小区户型】小区共四栋楼，两梯十户，102户型是两南一西户型。112平是双南全明户型
                                                            
                                            【生活配套】走到乐山菜市场5min，附近农商银行3min，招商银行上海银行浦发银行光大银行5min内
                    
                                            【轨道交通】地铁3.4.9号线宜山路站8min，地铁1.9.11号线徐家汇地铁站10min
                    
                                            【附近学校】对口交通大学附属小学，直升徐汇中学和南洋模范中学，挂户口要满两年
                    
                    
                    
                "
"新出双南全明2房，对口百年求知 田林三中，业主急售，三轨环绕","https://shanghai.anjuke.com/prop/view/A1610615999?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1050&kwtype=filter&now_time=1552806710",61333,60,27,"南","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","漕溪四村",1.9,200,0.35,0.8,"徐汇","龙华","漕溪四村1-93号",TRUE,TRUE,TRUE,"1.房屋朝向：一梯两户，楼层好，南北全明户型，采光无遮挡，小区中心位置。2.看房方式：房子目前自己住。看房提前预约，都很方便。3.产权介绍：满五年唯一，产权1人，有户口2人可以正常迁出产权清晰，价到即签。4.优点点评：交通便利，近地铁3.13线龙漕路站。闹中取静，小区环境优美，对口百年求知小学和田林三中，名额未用。","特色
                                                            
                                            【生活配套】小区出门就是漕溪菜场，距离徐汇日月光650米，距离万体馆860米，生活配套完善
                    
                                            【轨道交通】交通便利，出小区200米就是地铁3.12号线龙漕路站
                    
                    
                    
                    
                "
"天然居7号 偻王中区，老业主委托诚售 一览植物园全景","https://shanghai.anjuke.com/prop/view/A1611374136?from=filter-salesxq&spread=filtersearch_t&region_ids=5&position=1051&kwtype=filter&now_time=1552806710",83660,153,14,"南北","精装修","普通住宅",3,2,2,"中层",14,"有","商品房","天然居",1.4,192,0.41,2.8,"徐汇","植物园","百色路228弄",TRUE,TRUE,TRUE,"一.【小区位置】：天然居（天然气氧吧）——南靠李嘉诚滨江开发,北临上海植物园,东靠黄浦江,与滨江大道相邻.携徐汇、浦东、闵行三大区域的兴旺人气，地铁、轻轨、高架，立体交通环伺左右，尽享购物、美食、娱乐的便利。二.【房型介绍】：3/2/2主卧朝南带落地飘窗，次卧朝南带飘窗，书房朝北，客餐厅南北直通带南北双阳台，总高14楼的6楼，两梯两户，得房绿95%，直看植物园全景，小区中间位置，景观甚好，这么好的位置，非常难得，附真实照片，真实户型图！","特色
                                                            
                                            【生活配套】小区西252米农工商超市、小区西1.6公里为大华医院、小区东528米是公交站可乘958、714等公交
                    
                    
                                            【附近学校】小区西边489米对口的是徐汇区重点园南小学，学校坐落于上海植物园边，环境优美师资力量雄厚。
                    
                                            【居民素质】小区自住率在80%左右，属于中高端小区，居民素质较高，邻里关系和睦。
                    
                                            【其他描述】小区物业是戴德梁行物业管理有限公司，公寓物业费为2.9元每月，物业安保严格，进出小区需要登记。
                    
                "
"急售 新房源 采光充足 双南双天井 位置好 看房随时看中可谈","https://shanghai.anjuke.com/prop/view/A1606156743?from=filter-saleMetro&spread=filtersearch_t&region_ids=5&position=1052&kwtype=filter&now_time=1552806710",69680,71.5,23,"南","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","长春新苑",2.9,150,0.35,1.2,"徐汇","田林","桂林路567弄",TRUE,FALSE,TRUE,"【1】房屋特点,房间朝南,厨卫朝北，双南双天井，简装修，小区，采光无遮挡，【2】价格：此房是满两载税费低，买进价高此价净得，房东诚售，【3】装修情况：此房是业主十年前的精装修，保养的好，方便入住，【4】环境：此房位于小区安静位置，采光好，周边生活便利，【5】房东这边要1手房，新房已经看中，置换急需首付，现诚心急卖。交房都很方便，而且产权人都在上海都方便签约。","特色
                                            【小区户型】小区分为三期建成，分别为1996、1998、2000年，小区一共62栋楼，主打两房
                                                            
                                            【生活配套】小区北面就是田尚坊，小区东面400米就是六院
                    
                                            【轨道交通】小区西南门150米处就是9号先桂林路站
                    
                    
                    
                    
                "
"复旦实验学校，珍实在售，为 一一套，综 价醉低电梯两房","https://shanghai.anjuke.com/prop/view/A1615703805?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1053&kwtype=filter&now_time=1552806710",72651,100.5,23,"南","精装修","普通住宅",2,2,1,"高层",30,"有","商品房","协昌小区",2.3,160,0.25,1,"徐汇","龙华","中山南二路1057弄",FALSE,TRUE,FALSE,"【房型介绍】2房2厅1卫。两房朝南、厨卫全明户型，没有浪费面积，高。【楼层装修】房子是总高24楼的23楼，景观楼层，给您带来良好的采光和通风。精装修，可以直接拎包入住【税费面积】面积:100.48平，房子满五年【出售价格】房东诚售价格730万【看房指数】只要联系我都可以看房，房东诚心到在家等候。","特色
                                            【小区户型】房型1号和6号楼为2梯8户，4号楼两梯9户。小区共三栋。主推73平米双南两房小户型
                                                                【小区设施】小区里面有个200平米的健身广场，里面有一个亭台楼阁，单双杠。长廊椅。内设羽毛球场
                                        
                    
                    
                                            【附近学校】対口东安贰小（徐汇区重点）。小区北走50米就是南洋模范中学
                    
                    
                    
                "
"这是一套神奇的大三房子,全天采光无遮挡,近家乐福近地铁近公交","https://shanghai.anjuke.com/prop/view/A1615757919?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1054&kwtype=filter&now_time=1552806710",52417,145,23,"南北","毛坯","普通住宅",3,2,2,"低层",6,"无","经济适用房","康宁坊",NA,150,0.35,0.6,"徐汇","康健","浦北路21弄",TRUE,TRUE,TRUE,"（一）房型：主卧朝南，次卧朝北,厅居中，厨卫朝北（二）：康宁科技小学+中国中学（三）位置：浦北路21弄，近柳州路（四）卖点：1.小区出行方便，近上海南站1.3号线地铁站，门口就是公交车站2.小区周边配套齐全,对面就是家乐福，中星城，里边吃喝晚乐齐全，3.小区绿化好,小区内健身设备齐全齐全","特色
                                            【小区户型】小区喂一梯四户为主，少量大户型一梯两户，部分为一梯5户，1房40平米，两房50-60平米，南北较多
                                                            
                                            【生活配套】近家乐福和银行距离都在300米范围内
                    
                    
                    
                    
                    
                "
"3D全景VR 三期 搂王 正气三居室！两南一北 厅直通全明","https://shanghai.anjuke.com/prop/view/A1612175807?from=filter-saleMetro-salesxq&spread=filtersearch_t&region_ids=5&position=1055&kwtype=filter&now_time=1552806710",82975,192.8,10,"南北","精装修","普通住宅",3,2,2,"高层",22,"有","商品房","徐汇苑",3.1,1100,0.35,2.8,"徐汇","龙华","天钥桥路968弄",TRUE,FALSE,TRUE,"【核心卖点】09年三期，南北通板式两房，精装全赠【房源介绍】徐汇苑三期，09年竣工，70年产权，两梯三户，板式南北朝向，户型方正，布局合理，厅南北直通带南北双阳台，主卧朝南带套卫，次卧朝北，房间全部带大飘窗，次卫厨房朝北【稅费解析】一手买进满五年，产权一人，无户口无贷款无抵押，有差额*税和个人所得税","特色
                                            【小区户型】户型大多为两房和四房居，两房居多，一楼是大户型复式房。全朝正南户型
                                                            
                                            【生活配套】北面230米是万体馆商圈，东面500米双峰菜场，小区大门口中国银行，生活配套应有尽有。
                    
                                            【轨道交通】小区北面230米可乘地铁11号线上海游泳馆站，700米可乘地铁4号线上海体育馆站。
                    
                    
                                            【居民素质】本地户籍占比大概在60%，外籍人占比40%，出租率35%，主要年龄段位在25岁至50岁左右。
                    
                                            【其他描述】二期朝向为小区正南向，景观1.2万平方小区花园，环境优美。
                    
                "
"对口复旦附属徐汇实验学校 一楼带天井 万体馆板块近11号线","https://shanghai.anjuke.com/prop/view/A1615722715?from=filter&spread=filtersearch_t&region_ids=5&position=1056&kwtype=filter&now_time=1552806710",62000,50,35,"南","精装修","普通住宅",2,1,1,"低层",6,"无","商品房","申航小区",1.2,NA,NA,0.8,"徐汇","龙华","中山南二路2001弄,龙华西路470弄,龙华西路4...",TRUE,TRUE,TRUE,"【此房通过安居客*验证】【卖点一】：户型介绍---两房朝南，方正房型【卖点二】：楼层装修---低层精装修【卖点三】：税费总额---满五年一套普通住宅无税更多徐汇板块独-家、优-质、精-选、聚-焦房源不能展示，请来电、微聊、微信咨询，通过对您的需求了解，我将短时间内为您匹配适合您的房源。","特色
                                            【小区户型】主要是21栋总高6楼的多层住宅组成，建筑面积30-85㎡左右，梯数比为一梯四户或六户，主推一房小户型
                                                                【小区设施】本小区中心有个健身广场和老年活动中心，小孩平时在里面嬉戏，年轻人在里面健身，老年人在里面聊天、锻炼
                                        
                                            【生活配套】小区出门走500米有农工商超市，200米是上海体育馆，300米有美罗城、上上谦等大型购物娱乐中心.
                    
                    
                                            【附近学校】小区对口徐汇区区重点第二梯队东安路第二小学，师资力量雄厚；附近还有鲁浦幼儿园、宛平中学、南洋模范中学
                    
                    
                    
                "
"~送天井20平米，带固定车位，精装15万，边套全明，看中可谈","https://shanghai.anjuke.com/prop/view/A1615324630?from=filter-saleMetro&spread=filtersearch_t&region_ids=5&position=1057&kwtype=filter&now_time=1552806710",57895,38,31,"南","精装修","普通住宅",1,2,1,"低层",6,"无","商品房","清真小区",1.6,100,0.35,0.8,"徐汇","斜土路","清真路99弄",TRUE,TRUE,TRUE,"【小区名称】：清真小区【产证面积】：38平米【房屋价格】：220万，看中还能谈【户型结构】：挑高一楼送天井【装修情况】：精装修，两年时间【附赠优惠】：自带固定车位","特色
                                            【小区户型】一梯四户，南北通透，房型正气，推荐的户型是边套01和04户型。
                                                                【小区设施】车位是1：1，有房住户是有固定车位的，租赁住户是先到先得，小区内配有老人活动中心，健身器械齐全。
                                        
                                            【生活配套】小区门口就是农工商超市，步行500米就是茶陵菜市场，步行500就是徐汇区社区服务中心，医疗配套齐全。
                    
                                            【轨道交通】小区离地铁9/12号线嘉善路地铁站只有200米左右，交通十分便利。
                    
                                            【附近学校】对口徐汇区重点——教科院实验小学，孩子可就读南洋中学和零陵中学。附近研发高校多，如西南位育、中科院
                    
                    
                    
                "
"急售，待装电梯房，送4平米露台，边套全明，钥匙房可谈价","https://shanghai.anjuke.com/prop/view/A1615905570?from=filter-saleMetro&spread=filtersearch_t&region_ids=5&position=1058&kwtype=filter&now_time=1552806710",61205,53.1,29,"南北","简单装修","普通住宅",2,1,1,"高层",6,"无","商品房","大木桥路450弄小区",NA,80,0.3,0.8,"徐汇","斜土路","大木桥路450弄",TRUE,TRUE,FALSE,"1房朝南朝东带阳台，一房朝北，厨房卫生间全明。1990年的小区，精装修，一梯4户，楼道清洁，高。产权信息已经核实，产调验收无安全隐患。","特色
                                            【小区户型】小区为总高6楼的多层房， 共26个楼号，户型主要有30-42平一房、48-63平两房，房型方正。
                                                                                    【房屋品质】小区是电力部分建设的公房，质量和结构较好，房龄从82年到90年，在大木桥多层小区中房龄较新。
                    
                    
                                            【轨道交通】出小区往南步行150米为大木桥路站（4/12号线），；往南300米为中山南二路和内环高架，交通便利。
                    
                                            【附近学校】对口日晖新村小学，可以直升南洋中学，教育条件比较优越。
                    
                    
                    
                "
